,Date,Open,High,Low,Close,Volume,score,cont_len,compound_score,final_tag,target value,year,month,day
998,2016-02-05,2067.17,2083.42,2066.11,2081.43,608904704.0,1,9,0.0,neutral,1,2016,2,5
999,2016-03-05,2077.18,2077.18,2054.89,2063.37,642409216.0,1,18,0.0,neutral,0,2016,3,5
1000,2016-04-05,2060.3,2060.3,2045.55,2051.12,634264320.0,15,52,0.0,neutral,0,2016,4,5
1001,2016-05-05,2052.95,2060.23,2045.77,2050.63,606989440.0,0,111,0.0,neutral,0,2016,5,5
1002,2016-06-05,2047.77,2057.72,2039.45,2057.14,595556032.0,1,37,0.0,neutral,1,2016,6,5
1003,2016-09-05,2057.55,2064.15,2054.31,2058.69,562123392.0,23,37,-0.54,negative,1,2016,9,5
1004,2016-10-05,2062.63,2084.87,2062.63,2084.39,526241664.0,-2,53,0.46,positive,1,2016,10,5
1005,2016-11-05,2083.29,2083.29,2064.46,2064.46,588437248.0,1,40,0.0,neutral,0,2016,11,5
1006,2016-12-05,2067.17,2073.99,2053.13,2064.11,597079552.0,1,108,0.08,positive,0,2016,12,5
1007,2016-05-13,2062.5,2066.79,2043.13,2046.61,575820096.0,0,12,-0.42,negative,0,2016,5,13
1008,2016-05-16,2046.53,2071.88,2046.53,2066.66,579641216.0,23,72,0.0,neutral,1,2016,5,16
1009,2016-05-17,2065.04,2065.69,2040.82,2047.21,694138688.0,-3,52,0.36,positive,0,2016,5,17
1010,2016-05-18,2044.38,2060.61,2034.49,2047.63,564732992.0,15,63,0.77,positive,1,2016,5,18
1011,2016-05-19,2044.21,2044.21,2025.91,2040.04,595418112.0,20,10,0.0,neutral,0,2016,5,19
1012,2016-05-20,2041.88,2058.35,2041.88,2052.32,725380864.0,1,339,-0.16,negative,1,2016,5,20
1013,2016-05-23,2052.23,2055.58,2047.26,2048.04,530526976.0,34,60,0.0,neutral,0,2016,5,23
1014,2016-05-24,2052.65,2079.67,2052.65,2076.06,566247808.0,1,66,0.56,positive,1,2016,5,24
1015,2016-05-25,2078.93,2094.73,2078.93,2090.54,589978688.0,31,64,-0.56,negative,1,2016,5,25
1016,2016-05-26,2091.44,2094.3,2087.08,2090.1,487242912.0,22,87,0.55,positive,0,2016,5,26
1017,2016-05-27,2090.06,2099.06,2090.06,2099.06,520205696.0,0,105,0.0,neutral,1,2016,5,27
1018,2016-05-31,2100.13,2103.48,2088.66,2096.96,913199936.0,0,65,-0.62,negative,0,2016,5,31
1019,2016-01-06,2093.94,2100.97,2085.1,2099.33,574237504.0,1,43,0.0,neutral,1,2016,1,6
1020,2016-02-06,2097.71,2105.26,2088.59,2105.26,637598272.0,0,226,-0.8,negative,1,2016,2,6
1021,2016-03-06,2104.07,2104.07,2085.36,2099.13,577616768.0,1,431,-0.08,negative,0,2016,3,6
1022,2016-06-06,2100.83,2113.36,2100.83,2109.41,539604224.0,0,20,-0.59,negative,1,2016,6,6
1023,2016-07-06,2110.18,2119.22,2110.18,2112.13,547234432.0,1,21,0.0,neutral,1,2016,7,6
1024,2016-08-06,2112.71,2120.55,2112.71,2119.12,504334528.0,11,13,-0.65,negative,1,2016,8,6
1025,2016-09-06,2115.65,2117.64,2107.73,2115.48,494302304.0,17,77,0.38,positive,0,2016,9,6
1026,2016-10-06,2109.57,2109.57,2089.96,2096.07,560316672.0,2,50,0.36,positive,0,2016,10,6
1027,2016-06-13,2091.75,2098.12,2078.46,2079.06,569050816.0,1,8,-0.4,negative,0,2016,6,13
1028,2016-06-14,2076.65,2081.3,2064.1,2075.32,587042304.0,0,4,0.42,positive,0,2016,6,14
1029,2016-06-15,2077.6,2085.65,2069.8,2071.5,583906304.0,11,159,0.36,positive,0,2016,6,15
1030,2016-06-16,2066.36,2079.62,2050.37,2077.99,560644736.0,1,24,-0.34,negative,1,2016,6,16
1031,2016-06-17,2078.2,2078.2,2062.84,2071.22,1309407488.0,69,100,-0.36,negative,0,2016,6,17
1032,2016-06-20,2075.58,2100.66,2075.58,2083.25,604926912.0,19,60,-0.66,negative,1,2016,6,20
1033,2016-06-21,2085.19,2093.66,2083.02,2088.9,541656256.0,1,5,0.0,neutral,1,2016,6,21
1034,2016-06-22,2089.75,2099.71,2084.36,2085.45,524383936.0,1,18,0.0,neutral,0,2016,6,22
1035,2016-06-23,2092.8,2113.32,2092.8,2113.32,531486240.0,1,182,-0.24,negative,1,2016,6,23
1036,2016-06-24,2103.81,2103.81,2032.57,2037.41,1417686656.0,9,24,0.03,positive,0,2016,6,24
1037,2016-06-27,2031.45,2031.45,1991.68,2000.54,894062528.0,0,55,0.66,positive,0,2016,6,27
1038,2016-06-28,2006.67,2036.09,2006.67,2036.09,727735808.0,26,168,0.82,positive,1,2016,6,28
1039,2016-06-29,2042.69,2073.13,2042.69,2070.77,700682624.0,1,381,0.8,positive,1,2016,6,29
1040,2016-06-30,2073.17,2098.94,2070.0,2098.86,904116096.0,1,50,0.0,neutral,1,2016,6,30
1041,2016-01-07,2099.34,2108.71,2097.9,2102.95,560020608.0,4,61,0.44,positive,1,2016,1,7
1042,2016-05-07,2095.05,2095.05,2080.86,2088.55,656770496.0,3,71,0.0,neutral,0,2016,5,7
1043,2016-06-07,2084.43,2100.72,2074.02,2099.73,656260672.0,23,14,0.27,positive,1,2016,6,7
1044,2016-07-07,2100.42,2109.08,2089.39,2097.9,553885504.0,1,44,-0.25,negative,0,2016,7,7
1045,2016-08-07,2106.97,2131.71,2106.97,2129.9,603899968.0,1,1138,-0.94,negative,1,2016,8,7
1046,2016-11-07,2131.72,2143.16,2131.72,2137.16,530575168.0,2,44,0.0,neutral,1,2016,11,7
1047,2016-12-07,2139.5,2155.4,2139.5,2152.14,611009216.0,54,19,-0.4,negative,1,2016,12,7
1048,2016-07-13,2153.81,2156.45,2146.21,2152.43,522404448.0,10,61,0.16,positive,0,2016,7,13
1049,2016-07-14,2157.88,2168.99,2157.88,2163.75,538126272.0,1,78,0.64,positive,1,2016,7,14
1050,2016-07-15,2165.13,2169.05,2155.79,2161.74,653723648.0,6,742,-0.27,negative,0,2016,7,15
1051,2016-07-18,2162.04,2168.35,2159.63,2166.89,492298272.0,1,113,0.48,positive,1,2016,7,18
1052,2016-07-19,2163.79,2164.63,2159.01,2163.78,525463328.0,2,244,-0.46,negative,0,2016,7,19
1053,2016-07-20,2166.1,2175.63,2164.89,2173.02,506695648.0,1,35,0.0,neutral,1,2016,7,20
1054,2016-07-21,2172.91,2174.56,2159.75,2165.17,565301120.0,0,15,0.43,positive,0,2016,7,21
1055,2016-07-22,2166.47,2175.11,2163.24,2175.03,535182624.0,1,4,0.03,positive,1,2016,7,22
1056,2016-07-25,2173.71,2173.71,2161.95,2168.48,544409408.0,2,48,0.0,neutral,0,2016,7,25
1057,2016-07-26,2168.97,2173.54,2160.18,2169.18,552977664.0,16,53,0.0,neutral,1,2016,7,26
1058,2016-07-27,2169.81,2174.98,2159.07,2166.58,672506752.0,1,57,0.44,positive,0,2016,7,27
1059,2016-07-28,2166.05,2172.85,2159.74,2170.06,570797376.0,1,164,0.27,positive,1,2016,7,28
1060,2016-07-29,2168.83,2177.09,2163.49,2173.6,796477568.0,1,27,-0.56,negative,1,2016,7,29
1061,2016-01-08,2173.15,2178.29,2166.21,2170.84,551066560.0,4,88,0.0,neutral,0,2016,1,8
1062,2016-02-08,2169.94,2170.2,2147.58,2157.03,625147776.0,0,200,0.43,positive,0,2016,2,8
1063,2016-03-08,2156.81,2163.79,2152.56,2163.79,547067200.0,0,57,0.8,positive,1,2016,3,8
1064,2016-04-08,2163.51,2168.19,2159.07,2164.25,501016000.0,-5,98,0.0,neutral,1,2016,4,8
1065,2016-05-08,2168.79,2182.87,2168.79,2182.87,577388096.0,6,52,-0.54,negative,1,2016,5,8
1066,2016-08-08,2183.76,2185.44,2177.85,2180.89,495554912.0,13,101,0.78,positive,0,2016,8,8
1067,2016-09-08,2182.24,2187.66,2178.61,2181.74,432802336.0,64,130,0.14,positive,0,2016,9,8
1068,2016-10-08,2182.81,2183.41,2172.0,2175.49,449371616.0,4,33,0.0,neutral,0,2016,10,8
1069,2016-11-08,2177.97,2188.45,2177.97,2185.79,483575456.0,1,61,0.51,positive,1,2016,11,8
1070,2016-12-08,2183.74,2186.28,2179.42,2184.05,451102272.0,2,14,0.0,neutral,1,2016,12,8
1071,2016-08-15,2186.08,2193.81,2186.08,2190.15,452636224.0,2,20,0.0,neutral,1,2016,8,15
1072,2016-08-16,2186.24,2186.24,2178.14,2178.15,493458112.0,25,98,0.86,positive,0,2016,8,16
1073,2016-08-17,2177.84,2183.08,2168.5,2182.22,506526016.0,1,46,-0.64,negative,1,2016,8,17
1074,2016-08-18,2181.9,2187.03,2180.46,2187.02,519736000.0,-19,56,-0.67,negative,1,2016,8,18
1075,2016-08-19,2184.24,2185.0,2175.13,2183.87,587731072.0,68,70,-0.1,negative,0,2016,8,19
1076,2016-08-22,2181.58,2185.15,2175.96,2182.64,467648128.0,88,38,0.0,neutral,1,2016,8,22
1077,2016-08-23,2187.81,2193.42,2186.8,2186.9,471610304.0,1,117,-0.53,negative,0,2016,8,23
1078,2016-08-24,2185.09,2186.66,2171.25,2175.44,477227808.0,1,85,-0.74,negative,0,2016,8,24
1079,2016-08-25,2173.29,2179.0,2169.74,2172.47,463389440.0,-7,134,-0.74,negative,0,2016,8,25
1080,2016-08-26,2175.1,2187.94,2160.39,2169.04,498829888.0,4,68,0.0,neutral,0,2016,8,26
1081,2016-08-29,2170.19,2183.48,2170.19,2180.38,437755392.0,2,61,-0.62,negative,1,2016,8,29
1082,2016-08-30,2179.45,2182.27,2170.41,2176.12,474472896.0,2,324,0.79,positive,0,2016,8,30
1083,2016-08-31,2173.56,2173.79,2161.35,2170.95,664761728.0,1,54,0.36,positive,0,2016,8,31
1084,2016-01-09,2171.33,2173.56,2157.09,2170.86,511280608.0,0,56,0.57,positive,0,2016,1,9
1085,2016-02-09,2177.49,2184.87,2173.59,2179.98,497007424.0,1,8,-0.44,negative,1,2016,2,9
1086,2016-06-09,2181.61,2186.57,2175.1,2186.48,583417280.0,2,93,0.0,neutral,1,2016,6,9
1087,2016-07-09,2185.17,2187.87,2179.07,2186.16,518807040.0,1,58,0.0,neutral,1,2016,7,9
1088,2016-08-09,2182.76,2184.94,2177.49,2181.3,535837216.0,2,66,0.0,neutral,0,2016,8,9
1089,2016-09-09,2169.08,2169.08,2127.81,2127.81,742157440.0,46,22,0.38,positive,0,2016,9,9
1090,2016-12-09,2120.86,2163.3,2119.12,2159.04,686449344.0,29,34,0.0,neutral,1,2016,12,9
1091,2016-09-13,2150.47,2150.47,2120.27,2127.02,679321024.0,3,38,0.0,neutral,0,2016,9,13
1092,2016-09-14,2127.86,2141.33,2119.9,2125.77,621661632.0,0,5,0.0,neutral,0,2016,9,14
1093,2016-09-15,2125.36,2151.31,2122.36,2147.26,590921280.0,14,36,-0.77,negative,1,2016,9,15
1094,2016-09-16,2146.48,2146.48,2131.2,2139.16,1486526848.0,20,95,0.27,positive,0,2016,9,16
1095,2016-09-19,2143.99,2153.61,2135.91,2139.12,519131168.0,1,11,0.0,neutral,0,2016,9,19
1096,2016-09-20,2145.94,2150.8,2139.17,2139.76,490323872.0,16,341,0.07,positive,0,2016,9,20
1097,2016-09-21,2144.58,2165.11,2139.57,2163.12,593312896.0,1,143,0.46,positive,1,2016,9,21
1098,2016-09-22,2170.94,2179.99,2170.94,2177.18,548107200.0,37,37,0.44,positive,1,2016,9,22
1099,2016-09-23,2173.29,2173.75,2163.97,2164.69,546693440.0,2,18,0.0,neutral,0,2016,9,23
1100,2016-09-26,2158.54,2158.54,2145.04,2146.1,527219744.0,2,48,0.0,neutral,0,2016,9,26
1101,2016-09-27,2146.04,2161.13,2141.55,2159.93,540297216.0,1,9,0.0,neutral,1,2016,9,27
1102,2016-09-28,2161.85,2172.4,2151.79,2171.37,562615232.0,0,11,0.0,neutral,1,2016,9,28
1103,2016-09-29,2168.9,2172.67,2145.2,2151.13,627600320.0,1,104,0.53,positive,0,2016,9,29
1104,2016-09-30,2156.51,2175.3,2156.51,2168.27,816814784.0,17,56,-0.15,negative,1,2016,9,30
1105,2016-03-10,2164.33,2164.41,2154.77,2161.2,520611104.0,1,323,-0.91,negative,0,2016,3,10
1106,2016-04-10,2163.37,2165.46,2144.01,2150.49,569704512.0,0,61,0.36,positive,0,2016,4,10
1107,2016-05-10,2155.15,2163.95,2155.15,2159.73,604384192.0,0,298,0.64,positive,1,2016,5,10
1108,2016-06-10,2158.22,2162.93,2150.28,2160.77,521499520.0,26,104,-0.53,negative,1,2016,6,10
1109,2016-07-10,2164.19,2165.86,2144.85,2153.74,625974912.0,0,53,0.4,positive,0,2016,7,10
1110,2016-10-10,2160.39,2169.6,2160.39,2163.66,457736256.0,28,242,0.0,neutral,1,2016,10,10
1111,2016-11-10,2161.35,2161.56,2128.84,2136.73,584017408.0,11,18,-0.51,negative,0,2016,11,10
1112,2016-12-10,2137.67,2145.36,2132.77,2139.18,463375712.0,1,184,-0.79,negative,1,2016,12,10
1113,2016-10-13,2130.26,2138.19,2114.72,2132.55,572529600.0,68,27,-0.76,negative,1,2016,10,13
1114,2016-10-14,2139.68,2149.19,2132.98,2132.98,554272896.0,1,108,0.71,positive,0,2016,10,14
1115,2016-10-17,2132.95,2135.61,2124.43,2126.5,485674848.0,1,168,0.72,positive,0,2016,10,17
1116,2016-10-18,2138.31,2144.38,2135.49,2139.6,492689952.0,3,442,0.93,positive,1,2016,10,18
1117,2016-10-19,2140.81,2148.44,2138.15,2144.29,556265600.0,1,197,0.48,positive,1,2016,10,19
1118,2016-10-20,2142.51,2147.18,2133.44,2141.34,578266432.0,2,135,-0.05,negative,0,2016,10,20
1119,2016-10-21,2139.43,2142.63,2130.09,2141.16,658777088.0,1,38,-0.34,negative,1,2016,10,21
1120,2016-10-24,2148.5,2154.79,2146.91,2151.33,526044352.0,1,21,0.0,neutral,1,2016,10,24
1121,2016-10-25,2149.72,2151.44,2141.93,2143.16,535705920.0,4,9,0.0,neutral,0,2016,10,25
1122,2016-10-26,2136.97,2145.73,2131.59,2139.43,566869952.0,1,246,0.74,positive,1,2016,10,26
1123,2016-10-27,2144.06,2147.13,2132.52,2133.04,619899264.0,1,54,0.2,positive,0,2016,10,27
1124,2016-10-28,2132.23,2140.72,2119.36,2126.41,646184448.0,2,132,0.36,positive,0,2016,10,28
1125,2016-10-31,2129.78,2133.25,2125.53,2126.15,675902400.0,2,37,0.0,neutral,0,2016,10,31
1126,2016-01-11,2128.68,2131.45,2097.85,2111.72,721729792.0,6,71,-0.23,negative,0,2016,1,11
1127,2016-02-11,2109.43,2111.76,2094.0,2097.94,654469248.0,14,46,0.3,positive,0,2016,2,11
1128,2016-03-11,2098.8,2102.56,2085.23,2088.66,599409920.0,-3,206,0.01,positive,0,2016,3,11
1129,2016-04-11,2083.79,2099.07,2083.79,2085.18,627701120.0,43,499,0.77,positive,1,2016,4,11
1130,2016-07-11,2100.59,2132.0,2100.59,2131.52,612269376.0,-7,27,-0.54,negative,1,2016,7,11
1131,2016-08-11,2129.92,2146.87,2123.56,2139.56,559758144.0,7,17,0.0,neutral,1,2016,8,11
1132,2016-09-11,2131.56,2170.1,2125.35,2163.26,1010754304.0,1,1060,-0.57,negative,1,2016,9,11
1133,2016-10-11,2167.49,2182.3,2151.17,2167.48,1010327936.0,1,36,0.0,neutral,0,2016,10,11
1134,2016-11-11,2162.71,2165.92,2152.49,2164.45,745938112.0,1,5,0.0,neutral,1,2016,11,11
1135,2016-11-14,2165.64,2171.36,2156.08,2164.2,807422080.0,22,65,-0.43,negative,0,2016,11,14
1136,2016-11-15,2168.29,2180.84,2166.38,2180.39,694344960.0,1,59,-0.83,negative,1,2016,11,15
1137,2016-11-16,2177.53,2179.22,2172.2,2176.94,580519552.0,20,33,0.38,positive,0,2016,11,16
1138,2016-11-17,2178.61,2188.06,2176.65,2187.12,576173696.0,1,64,0.0,neutral,1,2016,11,17
1139,2016-11-18,2186.85,2189.89,2180.38,2181.9,676655488.0,3,76,-0.42,negative,0,2016,11,18
1140,2016-11-21,2186.43,2198.7,2186.43,2198.18,578108160.0,6,23,0.0,neutral,1,2016,11,21
1141,2016-11-22,2201.56,2204.8,2194.51,2202.94,599368512.0,15,465,-0.86,negative,1,2016,11,22
1142,2016-11-23,2198.55,2204.72,2194.51,2204.72,526711808.0,33,80,-0.24,negative,1,2016,11,23
1143,2016-11-25,2206.27,2213.35,2206.27,2213.35,262991648.0,1,28,-0.08,negative,1,2016,11,25
1144,2016-11-28,2210.21,2211.14,2200.36,2201.72,567041344.0,37,13,0.0,neutral,0,2016,11,28
1145,2016-11-29,2200.76,2210.46,2198.15,2204.66,588951872.0,1,21,0.0,neutral,1,2016,11,29
1146,2016-11-30,2204.97,2214.1,2198.81,2198.81,1060169600.0,1,144,0.0,neutral,0,2016,11,30
1147,2016-01-12,2200.17,2202.6,2187.44,2191.08,750913728.0,4,90,0.3,positive,0,2016,1,12
1148,2016-02-12,2191.12,2197.95,2188.37,2191.95,593367872.0,1,13,0.0,neutral,1,2016,2,12
1149,2016-05-12,2200.65,2209.42,2199.97,2204.71,627944512.0,1,124,-0.53,negative,1,2016,5,12
1150,2016-06-12,2207.26,2212.78,2202.21,2212.23,552502592.0,21,27,0.0,neutral,1,2016,6,12
1151,2016-07-12,2210.72,2241.63,2208.93,2241.35,710260224.0,1,153,-0.21,negative,1,2016,7,12
1152,2016-08-12,2241.13,2251.69,2237.57,2246.19,630279040.0,1,75,-0.7,negative,1,2016,8,12
1153,2016-09-12,2249.73,2259.8,2249.23,2259.53,556353856.0,14,1,0.0,neutral,1,2016,9,12
1154,2016-12-12,2258.83,2264.03,2252.37,2256.96,631895168.0,1,15,0.0,neutral,0,2016,12,12
1155,2016-12-13,2263.32,2277.53,2263.32,2271.72,592540480.0,1,144,0.33,positive,1,2016,12,13
1156,2016-12-14,2268.35,2276.2,2248.44,2253.28,714113344.0,1,9,0.0,neutral,0,2016,12,14
1157,2016-12-15,2253.77,2272.12,2253.77,2262.03,653862656.0,153,3,0.4,positive,1,2016,12,15
1158,2016-12-16,2266.81,2268.05,2254.24,2258.07,1497525120.0,21,34,0.56,positive,0,2016,12,16
1159,2016-12-19,2259.24,2267.47,2258.21,2262.53,503191680.0,1,80,-0.56,negative,1,2016,12,19
1160,2016-12-20,2266.5,2272.56,2266.14,2270.76,518207008.0,14,95,0.0,neutral,1,2016,12,20
1161,2016-12-21,2270.54,2271.23,2265.15,2265.18,432626048.0,57,149,-0.06,negative,0,2016,12,21
1162,2016-12-22,2262.93,2263.18,2256.08,2260.96,480911520.0,15,59,0.0,neutral,0,2016,12,22
1163,2016-12-23,2260.25,2263.79,2258.84,2263.79,304600352.0,3,55,0.0,neutral,1,2016,12,23
1164,2016-12-27,2266.23,2273.82,2266.15,2268.88,299941120.0,1,52,0.12,positive,1,2016,12,27
1165,2016-12-28,2270.23,2271.31,2249.11,2249.92,381535168.0,1,89,-0.36,negative,0,2016,12,28
1166,2016-12-29,2249.5,2254.51,2244.56,2249.26,344968992.0,1,636,0.82,positive,0,2016,12,29
1167,2016-12-30,2251.61,2253.58,2233.62,2238.83,544797760.0,5,94,0.13,positive,0,2016,12,30
1168,2017-03-01,2251.57,2263.88,2245.13,2257.83,649219392.0,1,133,0.0,neutral,1,2017,3,1
1169,2017-04-01,2261.6,2272.82,2261.6,2270.75,573172224.0,13,61,-0.89,negative,1,2017,4,1
1170,2017-05-01,2268.18,2271.5,2260.45,2269.0,573475776.0,59,18,0.0,neutral,1,2017,5,1
1171,2017-06-01,2271.14,2282.1,2264.06,2276.98,485214848.0,2,17,0.18,positive,1,2017,6,1
1172,2017-09-01,2273.59,2275.49,2268.9,2268.9,532332864.0,8,48,0.0,neutral,0,2017,9,1
1173,2017-10-01,2269.72,2279.27,2265.27,2268.9,596464384.0,71,15,0.0,neutral,0,2017,10,1
1174,2017-11-01,2268.6,2275.32,2260.83,2275.32,549467584.0,16,75,0.46,positive,1,2017,11,1
1175,2017-12-01,2271.14,2271.78,2254.25,2270.44,478404064.0,1,192,-0.85,negative,0,2017,12,1
1176,2017-01-13,2272.74,2278.68,2271.51,2274.64,486472096.0,1,17,0.44,positive,1,2017,1,13
1177,2017-01-17,2269.14,2272.08,2262.81,2267.89,607413824.0,4,48,0.6,positive,0,2017,1,17
1178,2017-01-18,2269.14,2272.01,2263.35,2271.89,510120256.0,1,449,0.96,positive,1,2017,1,18
1179,2017-01-19,2271.9,2274.33,2258.41,2263.69,511723552.0,2,92,-0.53,negative,0,2017,1,19
1180,2017-01-20,2269.96,2276.96,2265.01,2271.31,720417216.0,1,289,0.32,positive,1,2017,1,20
1181,2017-01-23,2267.78,2271.78,2257.02,2265.2,534840416.0,1,44,0.0,neutral,0,2017,1,23
1182,2017-01-24,2267.88,2284.63,2266.68,2280.07,571145472.0,3,76,0.0,neutral,1,2017,1,24
1183,2017-01-25,2288.88,2299.55,2288.88,2298.37,626509888.0,0,798,-0.17,negative,1,2017,1,25
1184,2017-01-26,2298.63,2300.99,2294.08,2296.68,589561856.0,2,20,0.0,neutral,0,2017,1,26
1185,2017-01-27,2299.02,2299.02,2291.62,2294.69,517517760.0,1,17,0.0,neutral,0,2017,1,27
1186,2017-01-30,2286.01,2286.01,2268.04,2280.9,560540864.0,18,497,0.38,positive,0,2017,1,30
1187,2017-01-31,2274.02,2279.09,2267.21,2278.87,762733760.0,8,15,0.0,neutral,1,2017,1,31
1188,2017-01-02,2285.59,2289.14,2272.44,2279.55,614381248.0,2,71,-0.07,negative,0,2017,1,2
1189,2017-02-02,2276.69,2283.97,2271.65,2280.85,582252928.0,15,45,0.68,positive,1,2017,2,2
1190,2017-03-02,2288.54,2298.31,2287.88,2297.42,565945728.0,2,139,0.58,positive,1,2017,3,2
1191,2017-06-02,2294.28,2296.18,2288.57,2292.56,514444000.0,6,40,0.49,positive,0,2017,6,2
1192,2017-07-02,2295.87,2299.4,2290.16,2293.08,535870208.0,6,267,0.03,positive,0,2017,7,2
1193,2017-08-02,2289.55,2295.91,2285.38,2294.67,534057824.0,2,25,-0.4,negative,1,2017,8,2
1194,2017-09-02,2296.7,2311.08,2296.61,2307.87,536921664.0,2,49,0.0,neutral,1,2017,9,2
1195,2017-10-02,2312.27,2319.23,2311.1,2316.1,512915072.0,1,116,0.23,positive,1,2017,10,2
1196,2017-02-13,2321.72,2331.58,2321.42,2328.25,502336864.0,20,105,0.59,positive,1,2017,2,13
1197,2017-02-14,2326.12,2337.58,2322.17,2337.58,547310912.0,16,753,0.81,positive,1,2017,2,14
1198,2017-02-15,2335.58,2351.3,2334.81,2349.25,576083840.0,72,9,0.18,positive,1,2017,2,15
1199,2017-02-16,2349.64,2351.31,2338.87,2347.22,536902976.0,-3,58,0.0,neutral,0,2017,2,16
1200,2017-02-17,2343.01,2351.16,2339.58,2351.16,666246784.0,34,444,-0.84,negative,1,2017,2,17
1201,2017-02-21,2354.91,2366.71,2354.91,2365.38,578577920.0,16,422,0.0,neutral,1,2017,2,21
1202,2017-02-22,2361.11,2365.13,2358.34,2362.82,521320128.0,38,55,0.0,neutral,1,2017,2,22
1203,2017-02-23,2367.5,2368.26,2355.09,2363.81,552145088.0,26,188,-0.4,negative,0,2017,2,23
1204,2017-02-24,2355.73,2367.34,2352.87,2367.34,610653760.0,36,102,0.34,positive,1,2017,2,24
1205,2017-02-27,2365.23,2371.54,2361.87,2369.75,487223840.0,34,8,0.0,neutral,1,2017,2,27
1206,2017-02-28,2366.08,2367.79,2358.96,2363.64,769353088.0,22,179,-0.51,negative,0,2017,2,28
1207,2017-01-03,2380.13,2400.98,2380.13,2395.96,658417408.0,12,22,0.0,neutral,1,2017,1,3
1208,2017-02-03,2394.75,2394.75,2380.17,2381.92,529614144.0,32,71,-0.42,negative,0,2017,2,3
1209,2017-03-03,2380.92,2383.89,2375.39,2383.12,491616768.0,0,23,0.0,neutral,1,2017,3,3
1210,2017-06-03,2375.23,2378.8,2367.98,2375.31,518955680.0,1,800,0.54,positive,1,2017,6,3
1211,2017-07-03,2370.74,2375.12,2365.51,2368.39,498067968.0,6,65,0.66,positive,0,2017,7,3
1212,2017-08-03,2369.81,2373.09,2361.01,2362.98,546572160.0,1,26,0.02,positive,0,2017,8,3
1213,2017-09-03,2363.49,2369.08,2354.54,2364.87,514692928.0,3,21,0.81,positive,1,2017,9,3
1214,2017-10-03,2372.52,2376.86,2363.04,2372.6,532686368.0,6,5,0.0,neutral,1,2017,10,3
1215,2017-03-13,2371.56,2374.42,2368.52,2373.47,471549472.0,0,35,0.0,neutral,1,2017,3,13
1216,2017-03-14,2368.55,2368.55,2358.18,2365.45,446149088.0,2,239,0.29,positive,0,2017,3,14
1217,2017-03-15,2370.34,2390.01,2368.94,2385.26,538715712.0,1,42,0.0,neutral,1,2017,3,15
1218,2017-03-16,2387.71,2388.1,2377.18,2381.38,503386528.0,1,57,0.0,neutral,0,2017,3,16
1219,2017-03-17,2383.71,2385.71,2377.64,2378.25,1613420288.0,7,27,-0.57,negative,0,2017,3,17
1220,2017-03-20,2378.24,2379.55,2369.66,2373.47,491568832.0,1,31,0.0,neutral,0,2017,3,20
1221,2017-03-21,2379.32,2381.93,2341.9,2344.02,663260416.0,1,9,0.0,neutral,0,2017,3,21
1222,2017-03-22,2343.0,2351.81,2336.45,2348.45,575102656.0,1,47,-0.38,negative,1,2017,3,22
1223,2017-03-23,2345.97,2358.92,2342.13,2345.96,517824672.0,6,78,0.0,neutral,0,2017,3,23
1224,2017-03-24,2350.42,2356.22,2335.74,2343.98,558691648.0,1,120,0.34,positive,0,2017,3,24
1225,2017-03-27,2329.11,2344.9,2322.25,2341.59,543613888.0,1,126,-0.27,negative,1,2017,3,27
1226,2017-03-28,2339.79,2363.78,2337.63,2358.57,513845184.0,21,82,0.03,positive,1,2017,3,28
1227,2017-03-29,2356.54,2363.36,2352.94,2361.13,448709888.0,12,40,-0.25,negative,1,2017,3,29
1228,2017-03-30,2361.31,2370.42,2358.58,2368.06,488974624.0,2,304,0.0,neutral,1,2017,3,30
1229,2017-03-31,2364.82,2370.35,2362.6,2362.72,619866624.0,2,31,0.61,positive,0,2017,3,31
1230,2017-03-04,2362.34,2365.87,2344.73,2358.84,639247488.0,-1,97,0.34,positive,0,2017,3,4
1231,2017-04-04,2354.76,2360.53,2350.72,2360.16,482138592.0,8,96,0.0,neutral,1,2017,4,4
1232,2017-05-04,2366.59,2378.36,2350.52,2352.95,555957696.0,5,26,0.0,neutral,0,2017,5,4
1233,2017-06-04,2353.79,2364.16,2348.9,2357.49,521533216.0,6,229,0.57,positive,1,2017,6,4
1234,2017-07-04,2356.59,2363.76,2350.74,2355.54,463260800.0,3,113,0.61,positive,0,2017,7,4
1235,2017-10-04,2357.16,2366.37,2351.5,2357.16,432266656.0,2,42,0.0,neutral,0,2017,10,4
1236,2017-11-04,2353.92,2355.22,2337.25,2353.78,480921856.0,3,15,0.32,positive,0,2017,11,4
1237,2017-12-04,2352.15,2352.72,2341.18,2344.93,503213824.0,17,83,-0.62,negative,0,2017,12,4
1238,2017-04-13,2341.98,2348.26,2328.95,2328.95,471753952.0,1,27,0.27,positive,0,2017,4,13
1239,2017-04-17,2332.62,2349.14,2332.51,2349.01,444402016.0,26,24,0.0,neutral,1,2017,4,17
1240,2017-04-18,2342.53,2348.35,2334.54,2342.19,467053408.0,4,31,0.0,neutral,0,2017,4,18
1241,2017-04-19,2346.79,2352.63,2335.05,2338.17,507986368.0,1,34,0.0,neutral,0,2017,4,19
1242,2017-04-20,2342.69,2361.37,2340.91,2355.84,560586624.0,1,164,-0.4,negative,1,2017,4,20
1243,2017-04-21,2354.74,2356.18,2344.51,2348.69,616382784.0,1,57,0.08,positive,0,2017,4,21
